class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
mountain,0.578043461,0.302994877,-0.241995484,0.999967754,0.58236295,0.291108221,-0.230906248,0.999824047,0.58462435,0.291481227,-0.23091878,0.999821842,0.586916625,0.291838646,-0.230940819,0.999796808,0.575131238,0.289738625,-0.231825739,0.99984026,0.572323918,0.28928557,-0.23186478,0.99984163,0.569450736,0.288996667,-0.231839836,0.999824703,0.590779006,0.297783107,-0.137185186,0.999666452,0.564521909,0.293792158,-0.143118858,0.999747813,0.581540704,0.31658563,-0.208443478,0.999897897,0.572475135,0.315590262,-0.210830793,0.999883115,0.611146331,0.364092946,-0.074376583,0.999913573,0.538999319,0.357365221,-0.085472785,0.999735653,0.659304321,0.374351054,-0.054665707,0.987186134,0.488544613,0.376577526,-0.068082266,0.994042754,0.704425871,0.363201588,-0.133468732,0.958883226,0.44256109,0.36983335,-0.146567926,0.98123765,0.719379246,0.364061952,-0.150553644,0.913517296,0.425889641,0.372543901,-0.164891303,0.948929608,0.72016561,0.360236734,-0.179012701,0.920188844,0.426324755,0.369688869,-0.193645805,0.954046965,0.714376926,0.360688478,-0.149481803,0.914595425,0.431419134,0.369526774,-0.16177468,0.952325344,0.590609431,0.5585109,0.000361978,0.999181569,0.549017906,0.552408993,-0.000401489,0.998944163,0.586078644,0.694707155,0.010759015,0.994612515,0.541115046,0.687483609,0.020329105,0.995923758,0.578681946,0.819525898,0.137790918,0.99433428,0.532198668,0.80619508,0.143928051,0.994890988,0.573199093,0.836749136,0.144381896,0.952217221,0.534932792,0.822052777,0.150320232,0.932667434,0.582799256,0.86184305,0.045974594,0.991910458,0.527940154,0.852909386,0.05494329,0.992557824
mountain,0.57941252,0.303007394,-0.24225083,0.999968588,0.583633304,0.291142493,-0.229245216,0.999824703,0.585915089,0.291525126,-0.229263365,0.999824643,0.588224292,0.291872591,-0.229286715,0.999797285,0.576291382,0.289662421,-0.230591461,0.99984014,0.573449671,0.289143771,-0.230620354,0.999843657,0.570506752,0.288781017,-0.230601966,0.999824822,0.591850936,0.297851354,-0.136732653,0.999671936,0.565197468,0.293297112,-0.1438196,0.999752402,0.582822323,0.31659463,-0.207852662,0.999896407,0.573683023,0.31556502,-0.210070476,0.999880612,0.611679435,0.364039898,-0.072761662,0.999911249,0.53942591,0.356993437,-0.085450836,0.999705315,0.661990404,0.369639844,-0.056472588,0.988333941,0.488861889,0.371681839,-0.073278286,0.994321764,0.707084656,0.355714411,-0.134506539,0.962740004,0.442338765,0.363978624,-0.151891828,0.982296228,0.721479952,0.354459077,-0.151162535,0.9208197,0.425752074,0.367191643,-0.169486254,0.951071322,0.722850382,0.35017249,-0.179660812,0.92710638,0.42602995,0.365069836,-0.197508648,0.956206501,0.717170179,0.351406187,-0.150713041,0.922156453,0.431101531,0.364690304,-0.167105988,0.95465374,0.590954006,0.558828413,0.001663675,0.999199331,0.549336672,0.55253917,-0.001726901,0.998950183,0.586284578,0.695055425,0.007728192,0.994643748,0.541985393,0.687548697,0.018771991,0.995914161,0.578464687,0.819571435,0.140298799,0.994332969,0.533866167,0.805693686,0.151394129,0.99489218,0.572984397,0.836728334,0.147448033,0.952882707,0.536548734,0.82128197,0.158949673,0.932646155,0.582726061,0.861854792,0.04727814,0.992014706,0.530174077,0.852894366,0.061604172,0.99264133
mountain,0.579536378,0.30307731,-0.257053077,0.999969542,0.583770156,0.291172832,-0.243228808,0.99982661,0.586120903,0.291562289,-0.243241161,0.999828398,0.588415086,0.291914701,-0.243261442,0.999798238,0.576430023,0.289679885,-0.244184434,0.999841094,0.573651671,0.289153039,-0.2442175,0.999846756,0.570753276,0.288789839,-0.244205415,0.999826729,0.59236145,0.297925651,-0.148985028,0.99967885,0.565602005,0.293284029,-0.154402927,0.999759853,0.583087564,0.316782802,-0.221463054,0.999896049,0.573925734,0.315606147,-0.222940356,0.999880731,0.612826049,0.363703817,-0.080221891,0.999907672,0.539865673,0.356404334,-0.093671665,0.999672651,0.664758325,0.365290642,-0.070430733,0.989375234,0.488821357,0.365432411,-0.084964648,0.994631886,0.708847821,0.348097682,-0.147047579,0.966214418,0.441493124,0.354053617,-0.163143605,0.983311236,0.723478496,0.344509363,-0.1636381,0.927354515,0.426426858,0.356494904,-0.180493906,0.953073263,0.725184858,0.339581758,-0.192340136,0.933297336,0.426495075,0.354424268,-0.207568124,0.9581846,0.719352007,0.341443628,-0.163432389,0.928930223,0.431384474,0.354758292,-0.177916884,0.956789255,0.591368258,0.55912298,0.002116818,0.999218106,0.549653292,0.552791119,-0.002196872,0.998962462,0.586587369,0.695223391,0.0050245,0.994689822,0.54294759,0.687644005,0.017472602,0.995903313,0.57807976,0.819560587,0.149209961,0.994295239,0.536186993,0.806311309,0.157140255,0.994897187,0.572543919,0.836521387,0.157639593,0.953173459,0.53866452,0.821987152,0.165350199,0.93263948,0.58231312,0.8618958,0.054603945,0.992091715,0.534071028,0.85424751,0.065270148,0.992724001
mountain,0.579801798,0.30309388,-0.267354876,0.999970257,0.5841133,0.291177869,-0.253445446,0.999826968,0.586497128,0.291579694,-0.253458351,0.999830663,0.588819265,0.291946292,-0.253479064,0.999795973,0.576743603,0.289662838,-0.254524231,0.999841094,0.573927462,0.289130121,-0.254563063,0.999849319,0.570982814,0.288769931,-0.25455755,0.999828339,0.592840195,0.297948867,-0.157007948,0.999681771,0.565910816,0.293132603,-0.163079709,0.999768436,0.583513141,0.316793233,-0.230570957,0.999894261,0.574162424,0.315589279,-0.232217506,0.999880552,0.61323905,0.363141149,-0.083806075,0.999899805,0.540261149,0.355425209,-0.099419273,0.999644041,0.665642023,0.360663921,-0.074117742,0.990303338,0.488818288,0.359262377,-0.088453226,0.994943678,0.710741699,0.338505834,-0.151435345,0.969319403,0.44133538,0.344512433,-0.166142806,0.98440659,0.725734234,0.332619697,-0.167788699,0.933092773,0.426466852,0.345032603,-0.183145702,0.955543816,0.727543771,0.327194214,-0.197018027,0.938753128,0.426464915,0.341644317,-0.209816858,0.960518777,0.721987307,0.329697639,-0.168138802,0.934946239,0.431318969,0.343308687,-0.180577502,0.959215164,0.591655314,0.559244215,0.00296268,0.99922502,0.549829185,0.552946031,-0.003062665,0.998973846,0.586632192,0.695766687,0.003578383,0.994687855,0.544146657,0.68790549,0.011560901,0.995886981,0.577659845,0.819591224,0.154357225,0.994184613,0.538237691,0.808556974,0.154814765,0.994891763,0.572111964,0.836505175,0.16330871,0.953551292,0.540312707,0.824884415,0.162896529,0.932627082,0.582254231,0.862163782,0.060186747,0.992086768,0.537480056,0.856906652,0.064102791,0.992774069
mountain,0.579800606,0.303107649,-0.260814756,0.999971569,0.584118485,0.291109413,-0.247364849,0.999831975,0.586553395,0.291506618,-0.247379646,0.999837101,0.588887095,0.291888505,-0.247400939,0.999800086,0.576730371,0.289620429,-0.247694314,0.999845088,0.573892355,0.289091498,-0.247727796,0.999854684,0.57096684,0.288734645,-0.247720495,0.999833405,0.592799366,0.297837913,-0.153710321,0.999694884,0.566041529,0.293041021,-0.157056034,0.999780059,0.583703935,0.31680581,-0.225073442,0.999896526,0.574225962,0.315579385,-0.225758538,0.999883354,0.613670051,0.362671286,-0.083577372,0.999894202,0.540950119,0.355020195,-0.093655959,0.999625623,0.665413857,0.357031792,-0.076458901,0.99115324,0.489352882,0.354705483,-0.081187576,0.995200396,0.71114707,0.328595996,-0.154818386,0.972164631,0.442188412,0.338180095,-0.159514606,0.985450685,0.725752532,0.320590764,-0.170876741,0.938510835,0.427318037,0.338161677,-0.179930896,0.957984924,0.726796567,0.31492883,-0.199330091,0.943852484,0.427492052,0.334403038,-0.204609662,0.962792695,0.721194327,0.31876874,-0.171187162,0.94051367,0.432401419,0.336076587,-0.175394014,0.961592734,0.59157759,0.559479415,0.002256254,0.999237597,0.549900055,0.553562939,-0.002384484,0.999004662,0.586552799,0.696934521,0.001284834,0.9947294,0.545093238,0.688915968,0.012250954,0.9959234,0.577320218,0.819650352,0.152614102,0.994140625,0.540319085,0.810552061,0.155305862,0.994960248,0.571845055,0.836476266,0.161400676,0.953972638,0.542499125,0.827157795,0.163429767,0.933738172,0.582183719,0.862318099,0.060023766,0.992138863,0.538745105,0.859353364,0.063959517,0.992904663
mountain,0.57937777,0.302980602,-0.258657664,0.99997139,0.583654761,0.291051835,-0.245133474,0.999824226,0.586070061,0.291461498,-0.245149493,0.999833584,0.588407755,0.291858971,-0.245166287,0.999786556,0.576395094,0.289540678,-0.244689569,0.999836624,0.573639691,0.289027184,-0.244723424,0.999851346,0.570915997,0.288674504,-0.244718879,0.999828339,0.592294574,0.297837198,-0.152745366,0.999689698,0.566472769,0.293006927,-0.155062646,0.999782145,0.583400786,0.316764891,-0.223686203,0.999892533,0.57403028,0.315179229,-0.223232776,0.999878407,0.613639712,0.361992955,-0.085755855,0.999884009,0.5413239,0.35462907,-0.091829047,0.99959749,0.66493392,0.351514488,-0.078699224,0.991921067,0.490472674,0.349399298,-0.063874483,0.995447159,0.711251318,0.319021374,-0.152674273,0.974717677,0.442511171,0.329343319,-0.126126066,0.986504197,0.724952459,0.309451997,-0.167915359,0.943276644,0.427731782,0.330618739,-0.1411428,0.960548699,0.725812316,0.305193216,-0.196963772,0.94835031,0.428119898,0.326612681,-0.164795905,0.965125501,0.720509231,0.309500843,-0.169384301,0.945464194,0.433026999,0.327602774,-0.139854312,0.964046299,0.591765046,0.559456944,0.000560931,0.999248385,0.550103962,0.553692639,-0.000702483,0.999039292,0.586513042,0.696973383,0.00073896,0.994806886,0.545746505,0.688905954,0.011260387,0.995992959,0.577174783,0.819646537,0.154191762,0.994099677,0.541041911,0.810499489,0.157800823,0.995051503,0.571730852,0.836380184,0.163269848,0.954023063,0.543179333,0.827045202,0.166359499,0.935038328,0.582184196,0.862349451,0.061299212,0.992210984,0.538927436,0.859242201,0.065596581,0.993087947
mountain,0.579079151,0.302715987,-0.263840318,0.999970853,0.583358228,0.29088527,-0.249861091,0.999815941,0.585772991,0.291306734,-0.249880806,0.999827743,0.588106513,0.291723788,-0.249902129,0.999772072,0.576088428,0.289453834,-0.249273971,0.999828339,0.57334727,0.28898254,-0.249308154,0.999846876,0.570698082,0.288649708,-0.249306247,0.999823511,0.591990054,0.297823131,-0.155334324,0.999677777,0.566440284,0.293012321,-0.154783517,0.999782622,0.583100975,0.316624641,-0.228014067,0.999885798,0.573763609,0.314844996,-0.227389261,0.999872923,0.613348961,0.360947162,-0.087608345,0.999866307,0.541189849,0.354105711,-0.090547442,0.999559045,0.663807929,0.345852345,-0.082647696,0.992572665,0.490437001,0.342604607,-0.069599465,0.995705366,0.708951771,0.310894996,-0.155462384,0.976891756,0.442956388,0.320092767,-0.138582617,0.987427592,0.722796619,0.300895274,-0.171409354,0.946962476,0.428040892,0.317675442,-0.156569242,0.962713718,0.724221647,0.297013462,-0.200049758,0.951882184,0.428455174,0.312835068,-0.176886648,0.967084646,0.718856335,0.301538199,-0.172138333,0.949474037,0.433441699,0.314847499,-0.151766479,0.966099262,0.591927767,0.559275508,0.000266371,0.999257445,0.550233483,0.55367595,-0.000406032,0.999068975,0.586525083,0.69696039,0.002029012,0.994874597,0.546025932,0.688892841,0.008778743,0.996040821,0.577157795,0.819689214,0.158403426,0.994045556,0.541338921,0.810618401,0.157233849,0.995115936,0.571711838,0.836316884,0.167793468,0.953970611,0.543486893,0.827064335,0.16590409,0.935781419,0.582234919,0.862358987,0.064471692,0.992271602,0.539037526,0.859495938,0.064691693,0.993229806
mountain,0.578930438,0.301820189,-0.261503279,0.999971628,0.583247185,0.290146887,-0.247302637,0.999818027,0.585674107,0.290636212,-0.247321665,0.999830604,0.588019431,0.291138798,-0.247340709,0.999772906,0.576000988,0.288737208,-0.24681145,0.999829233,0.573253095,0.28834483,-0.246843323,0.999848723,0.570506513,0.288047075,-0.246839449,0.999825656,0.591885686,0.297575682,-0.153176486,0.999682248,0.566272974,0.2925722,-0.154308856,0.999788463,0.582921088,0.315944076,-0.225917816,0.999885738,0.57367754,0.31388849,-0.225361481,0.999873459,0.613077879,0.359329671,-0.087411456,0.99985528,0.541103363,0.353688598,-0.089499064,0.999527752,0.663071215,0.339180022,-0.086666197,0.993172407,0.49050346,0.334952027,-0.072072007,0.995914459,0.707675755,0.300833851,-0.161836743,0.978897691,0.443223804,0.309553742,-0.14691776,0.988195062,0.721412063,0.289490759,-0.179734617,0.950570464,0.42927742,0.305596262,-0.167249605,0.964455783,0.722602606,0.28496632,-0.207707345,0.955293477,0.429910451,0.301857978,-0.189478904,0.968662262,0.717353046,0.28981936,-0.178354338,0.953273833,0.434254646,0.303804129,-0.160858706,0.967791855,0.592118859,0.558838546,0.000265103,0.999277949,0.550295234,0.553502083,-0.000401954,0.999102473,0.586500466,0.696878731,0.002702739,0.9948318,0.546057343,0.688842058,0.005376797,0.996033728,0.577130497,0.819705188,0.163374051,0.993868887,0.541132569,0.810477674,0.156842545,0.995070755,0.571703911,0.836287558,0.173013851,0.952716529,0.543250561,0.826984227,0.165640697,0.935024679,0.582153499,0.862347543,0.067183234,0.992225528,0.538998425,0.859589517,0.063703924,0.99325645
mountain,0.578812003,0.300691277,-0.259529233,0.999972284,0.583135664,0.28931579,-0.245364159,0.999819577,0.585563362,0.28988418,-0.245383397,0.999832153,0.587917626,0.290471524,-0.245404854,0.999773145,0.575865388,0.287856102,-0.245103642,0.999830604,0.573075235,0.287526459,-0.24513486,0.999850512,0.570371449,0.287268192,-0.24513194,0.999828219,0.591768205,0.297119021,-0.151838526,0.999684513,0.566206276,0.292006612,-0.15423277,0.999794781,0.582753956,0.314987987,-0.224165693,0.999885917,0.573524475,0.312649995,-0.223865375,0.999875069,0.612891555,0.357565731,-0.08642222,0.999841452,0.54108119,0.353042632,-0.089623578,0.999518633,0.662662327,0.333209068,-0.087915249,0.993675053,0.49113369,0.329682916,-0.079296306,0.996121049,0.707582414,0.289973617,-0.161751077,0.980630457,0.445244908,0.300356001,-0.15742223,0.988925815,0.721330822,0.275971442,-0.179799333,0.953574955,0.43128553,0.29494831,-0.179162234,0.966185451,0.722261012,0.270030975,-0.205941886,0.958132327,0.432011127,0.291186482,-0.201996177,0.970202565,0.717138886,0.275892466,-0.177533895,0.956483662,0.43628487,0.29385677,-0.171708092,0.969421148,0.592192292,0.558561087,0.000312554,0.999304652,0.550303221,0.553476155,-0.000448393,0.999142647,0.586486042,0.696374178,0.004272503,0.994882524,0.545878172,0.688818872,0.002557432,0.996095836,0.577163935,0.819712698,0.171094835,0.993828118,0.540732145,0.81037575,0.157976329,0.995114088,0.571721017,0.836258352,0.181363687,0.951850772,0.542909384,0.826892555,0.167456865,0.93480587,0.582120657,0.862344205,0.07628423,0.992269874,0.538658679,0.859844446,0.06367135,0.993375778
mountain,0.578437567,0.300305277,-0.270573467,0.99997282,0.582630455,0.288939297,-0.256434262,0.999821365,0.584981501,0.289523333,-0.256447315,0.999832928,0.587309062,0.290124804,-0.256479651,0.999773622,0.575724185,0.287430435,-0.256884158,0.999833226,0.572966456,0.287083805,-0.256924599,0.999853134,0.570275187,0.286813855,-0.256931156,0.999831975,0.590981901,0.296738386,-0.161278069,0.99968195,0.566213965,0.291709036,-0.163883314,0.99980098,0.582557619,0.31444782,-0.23405847,0.999884605,0.573464096,0.312181264,-0.234671861,0.999876678,0.612761259,0.356022924,-0.091044836,0.999823332,0.540989578,0.3518264,-0.107366025,0.999515235,0.662605584,0.32656768,-0.090932421,0.994009614,0.491857827,0.322268099,-0.111741126,0.996340334,0.706949413,0.283033699,-0.161430135,0.98195231,0.447164774,0.289377451,-0.198441818,0.989575207,0.72063303,0.26608327,-0.180657625,0.95543927,0.43297407,0.281702578,-0.223965421,0.967728257,0.721643746,0.260175288,-0.206431866,0.959991693,0.433867067,0.278209358,-0.2481509,0.971568406,0.716393709,0.266893297,-0.177211016,0.958781958,0.437909365,0.28188017,-0.213333756,0.97083509,0.592196763,0.557985365,0.001618043,0.999340296,0.550257385,0.553167284,-0.001734599,0.999183774,0.586483836,0.695663691,0.00607228,0.99489969,0.545740128,0.688682795,-0.0008543,0.996131182,0.57725352,0.819716394,0.172346905,0.993812263,0.540501297,0.810325563,0.157383814,0.995081007,0.571776569,0.836246431,0.182539672,0.9508636,0.542703986,0.826875508,0.166985825,0.933192372,0.582064331,0.862730503,0.075313613,0.992329836,0.538991153,0.860203981,0.062298078,0.993429661
mountain,0.578355491,0.299611002,-0.266192913,0.999973714,0.582462609,0.288315952,-0.252116293,0.999827087,0.584818304,0.288922578,-0.252132028,0.999836564,0.587136507,0.289511174,-0.252163529,0.999779463,0.575512826,0.286769062,-0.252616376,0.999839723,0.57293725,0.286398798,-0.252654165,0.99985832,0.570220351,0.286120027,-0.252660155,0.999838352,0.590818107,0.296067387,-0.157918975,0.999686897,0.566132724,0.291152507,-0.160657734,0.999809325,0.58248198,0.313775927,-0.230111584,0.999886155,0.573445261,0.311605603,-0.230832323,0.999881089,0.612666547,0.354606748,-0.089036904,0.999808848,0.540925205,0.350286126,-0.108043619,0.999521554,0.662088215,0.319537669,-0.089340955,0.994222283,0.491996855,0.316408724,-0.127209425,0.996482491,0.706830561,0.27325055,-0.160799071,0.9830181,0.447680354,0.278386831,-0.227243111,0.989923298,0.720442176,0.254524738,-0.181253925,0.956878901,0.433786541,0.269338846,-0.255571276,0.96835202,0.720681965,0.24907814,-0.205288604,0.961426914,0.43504259,0.265299529,-0.279917449,0.972109377,0.715931952,0.256055951,-0.176011965,0.960567772,0.439026892,0.269389927,-0.242634743,0.971415699,0.59214437,0.557451725,0.003051933,0.999379933,0.550226688,0.552839279,-0.00314966,0.999229431,0.586470604,0.695334256,0.014907283,0.994771659,0.545660734,0.688487768,-0.00163683,0.996050119,0.577391505,0.819723785,0.189644381,0.993638098,0.540330291,0.810277402,0.161362827,0.994886458,0.571908951,0.83603996,0.201023802,0.94880265,0.542562962,0.826839983,0.172222778,0.929956436,0.58190465,0.863124788,0.093112998,0.99219656,0.539307952,0.861296475,0.063645422,0.99329865
mountain,0.578283012,0.299400419,-0.266077071,0.999975204,0.582252979,0.288030535,-0.251820832,0.999837339,0.584580004,0.288587451,-0.251828432,0.99984479,0.586878598,0.28912431,-0.25188446,0.999791026,0.575424314,0.286483228,-0.252150118,0.999850154,0.572867095,0.286038667,-0.252171904,0.999867141,0.570153594,0.285715848,-0.252159655,0.999848843,0.59058553,0.295413673,-0.156884611,0.999703705,0.566091239,0.29069826,-0.159502715,0.999822617,0.582446814,0.313402921,-0.228817135,0.999891996,0.573405385,0.311313361,-0.230534568,0.999888778,0.612635374,0.352696627,-0.087975554,0.999802589,0.540869772,0.348443985,-0.107905798,0.999540865,0.66157788,0.311242729,-0.093142875,0.994332969,0.492363185,0.311196059,-0.155085176,0.996567726,0.704630733,0.263130695,-0.164177775,0.98390162,0.447992653,0.267789781,-0.284171641,0.99014461,0.71843797,0.242796004,-0.18550536,0.958087504,0.43465364,0.256846011,-0.317004621,0.968790352,0.717354894,0.238366649,-0.207951576,0.962595701,0.436461329,0.251864523,-0.337947696,0.972445488,0.712845027,0.246047005,-0.178807244,0.962006092,0.44036147,0.256620318,-0.299253374,0.971784055,0.592050374,0.557099938,0.004081132,0.999424219,0.550071895,0.552620769,-0.00419218,0.999283671,0.586432099,0.695486128,0.021496885,0.994813204,0.545588911,0.688480914,-0.000269567,0.996043146,0.577441216,0.819711745,0.207628816,0.993551493,0.540255129,0.810523689,0.171874762,0.994767189,0.571951151,0.83541584,0.220449954,0.947152495,0.542442739,0.826765239,0.183994964,0.927347124,0.581808627,0.863352001,0.114593327,0.99214226,0.539376736,0.862658441,0.075520232,0.993234515
mountain,0.578036487,0.299017519,-0.285173863,0.999976397,0.581955791,0.287440717,-0.27090317,0.999846339,0.584308803,0.287979513,-0.270911604,0.999851644,0.586581469,0.288528442,-0.270964444,0.999800563,0.575104058,0.285789639,-0.27124539,0.999859452,0.572714388,0.285214901,-0.271297395,0.99987483,0.570081651,0.284822434,-0.271309108,0.999858201,0.590303719,0.294615418,-0.17322728,0.999716759,0.565898061,0.289986342,-0.175082326,0.999834239,0.582389176,0.312793642,-0.247022435,0.999895215,0.573099196,0.31073007,-0.247853175,0.999894261,0.612555146,0.351374477,-0.098999538,0.999782264,0.540824413,0.346605569,-0.124637373,0.999550939,0.659091771,0.305760533,-0.106649451,0.994398415,0.49259004,0.303775758,-0.170689166,0.996673822,0.701692939,0.252901703,-0.177044153,0.984451413,0.44865334,0.256936759,-0.294664115,0.99038738,0.713322401,0.232550681,-0.1980111,0.958108425,0.436302364,0.244233593,-0.32759279,0.969106019,0.711877406,0.229802564,-0.219027534,0.962693155,0.438685358,0.239885211,-0.347314596,0.972650468,0.708270609,0.237085044,-0.190996543,0.962449908,0.442226797,0.245353982,-0.309071362,0.972007394,0.591795206,0.556562662,0.00526585,0.999460757,0.549674571,0.552072346,-0.005382701,0.999333084,0.586256862,0.695492804,0.031235531,0.994657993,0.545567632,0.688369513,-0.003950807,0.995959997,0.577591002,0.819253981,0.220589191,0.993274331,0.540171385,0.810503244,0.168869793,0.994591296,0.572173238,0.83361727,0.233753413,0.945039034,0.542377651,0.826332569,0.180568531,0.924666941,0.581802011,0.863365412,0.127182439,0.99185884,0.539315224,0.862676382,0.072278813,0.993075728
mountain,0.577779949,0.299011528,-0.324550927,0.999977469,0.581612468,0.287239641,-0.31065008,0.999855101,0.583957136,0.287717819,-0.310650438,0.999858379,0.586246669,0.28823328,-0.310703695,0.999810576,0.574912429,0.285620689,-0.311601311,0.999868035,0.572650373,0.285025686,-0.311663121,0.999881566,0.570062757,0.284635007,-0.311672539,0.999866843,0.590007901,0.29414326,-0.211680204,0.999728978,0.565772653,0.289805084,-0.215661958,0.999844551,0.582231045,0.312668473,-0.285660714,0.999898553,0.572900414,0.310617656,-0.286975503,0.999899507,0.612408459,0.350698203,-0.13531369,0.999756575,0.540789425,0.345639706,-0.160579428,0.999560714,0.656235516,0.299698263,-0.152159721,0.994468391,0.493018657,0.295396566,-0.188751444,0.996846735,0.697595716,0.244254127,-0.23484534,0.9846645,0.450348735,0.244447932,-0.288203329,0.990704119,0.707838833,0.224587262,-0.260224432,0.957265913,0.438520521,0.228202954,-0.321085572,0.969609857,0.706645727,0.22151728,-0.282637984,0.96196574,0.441189051,0.22258921,-0.341937453,0.973006845,0.703034639,0.22862266,-0.250199914,0.962305784,0.444678426,0.23006697,-0.302721947,0.972395122,0.591273427,0.556497574,0.005605248,0.99949348,0.549221575,0.55197978,-0.005715059,0.999379039,0.585772872,0.695682228,0.033860777,0.994356394,0.545325041,0.688781559,-0.002228109,0.996000409,0.577645719,0.819247544,0.220883757,0.992930651,0.540114105,0.811930001,0.169508666,0.994541824,0.572245538,0.833608329,0.233663872,0.94306308,0.542340636,0.827086031,0.180977613,0.923525572,0.581798911,0.863529623,0.123794466,0.991570175,0.539273679,0.863051176,0.070666388,0.993022442
mountain,0.577235639,0.298070699,-0.312790722,0.999978721,0.581205189,0.285996884,-0.298242629,0.999865115,0.583554924,0.286371619,-0.298242509,0.999866843,0.585901558,0.286819726,-0.298290461,0.999822617,0.574468911,0.284632653,-0.299291193,0.999877751,0.572262347,0.284095258,-0.299358249,0.999889672,0.569681466,0.283795238,-0.299369544,0.999876559,0.589601517,0.292854697,-0.198445335,0.999744833,0.56517297,0.289122134,-0.203534082,0.999856234,0.581740797,0.311891526,-0.273887694,0.999903738,0.572111189,0.309930891,-0.275538355,0.999906123,0.612106681,0.349851578,-0.124085724,0.999738574,0.54076606,0.344831228,-0.15121226,0.999579132,0.653237939,0.295087725,-0.142211631,0.994556129,0.493468761,0.288877875,-0.197785646,0.996970415,0.694054961,0.235386625,-0.227250755,0.985082626,0.45283559,0.233819976,-0.324717253,0.9910326,0.703725874,0.214483932,-0.253202707,0.957291424,0.440529764,0.214001298,-0.362125427,0.97039938,0.7019853,0.211754099,-0.274597943,0.96191895,0.443363935,0.209185705,-0.379364848,0.973599255,0.698213041,0.219072461,-0.242121682,0.962523818,0.447797865,0.217013344,-0.338595241,0.97295785,0.590826511,0.556298912,0.007729516,0.999523997,0.548767865,0.551847219,-0.007849073,0.999425232,0.585470021,0.695707262,0.037552241,0.994066596,0.545308471,0.689663947,-0.009525669,0.995975733,0.577848136,0.818985939,0.221919134,0.99255091,0.540298402,0.815359771,0.158808395,0.994416714,0.572525859,0.832745135,0.234388202,0.940786302,0.542313218,0.829672396,0.169816777,0.92125088,0.581791162,0.864731252,0.123610437,0.991185188,0.539735198,0.865765989,0.051279653,0.992844403
mountain,0.577125251,0.297308952,-0.305998832,0.999979496,0.581007302,0.285233796,-0.290774107,0.9998734,0.583278,0.28552711,-0.290774465,0.999873519,0.585618675,0.285939187,-0.290820926,0.999832571,0.574437261,0.284246534,-0.292645335,0.999885559,0.572223842,0.283824831,-0.292705208,0.999895871,0.569657981,0.283605844,-0.29271242,0.999884248,0.589203298,0.291999251,-0.19106479,0.999757111,0.565161467,0.288537323,-0.200093389,0.999865651,0.581547201,0.311196834,-0.267354488,0.999907851,0.57200855,0.309530169,-0.270157337,0.999911427,0.611118257,0.348751426,-0.124758683,0.999728978,0.540778697,0.343509585,-0.153686509,0.999590516,0.648642242,0.291526645,-0.158943236,0.994679809,0.494930685,0.282069236,-0.206730068,0.9970631,0.688558221,0.226293802,-0.255235493,0.985709131,0.456773847,0.223907366,-0.329428315,0.991308689,0.697720647,0.206238165,-0.284624368,0.958350539,0.443158001,0.205616042,-0.367639303,0.971173942,0.695592046,0.203124762,-0.303611457,0.962777197,0.446367979,0.20060575,-0.384285241,0.974194944,0.692147493,0.210027918,-0.269812137,0.963546753,0.452103078,0.207499743,-0.343360096,0.973542988,0.590339124,0.556142569,0.008305841,0.999554098,0.548465908,0.551723957,-0.00842761,0.999466181,0.584938467,0.695497751,0.042135056,0.993800223,0.545287848,0.689702749,-0.008946116,0.995971441,0.578141928,0.817436695,0.234295338,0.992129624,0.540319264,0.815263271,0.159319729,0.994278491,0.57312572,0.830407798,0.247764662,0.938239336,0.542290866,0.829467118,0.170711473,0.918322384,0.581876099,0.864981413,0.138995722,0.990740359,0.540043592,0.866416991,0.054317124,0.992640376
